time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),surface_pressure (hPa),rain (mm),cloudcover (%),windspeed_10m (km/h),winddirection_10m (°),soil_temperature_0_to_7cm (°C)
2022-05-14T00:00,21.6,94,20.6,913.7,0,100,12,196,22.9
2022-05-14T01:00,21.7,94,20.7,914,0,99,12.7,188,23
2022-05-14T02:00,22.5,88,20.4,914.8,0,92,13.7,177,23.4
2022-05-14T03:00,24,81,20.5,915.4,0.1,100,13,174,24.5
2022-05-14T04:00,25.3,75,20.5,915.6,0.1,100,12.6,175,25.9
2022-05-14T05:00,26.4,71,20.7,916.2,0,86,13.4,174,27.1
2022-05-14T06:00,27.3,70,21.4,916.5,0,92,13.7,177,28.5
2022-05-14T07:00,27.6,67,21,915.7,0.1,100,12.6,178,29.5
2022-05-14T08:00,28.6,63,20.9,915,0,84,10.5,172,30.3
2022-05-14T09:00,28.6,64,21.1,914.3,0,98,9.6,160,30.3
2022-05-14T10:00,28.4,63,20.7,913.3,0,44,8.7,142,29.9
2022-05-14T11:00,28,65,20.9,913.6,0.1,43,8.4,130,29.6
2022-05-14T12:00,26,77,21.6,914,4.5,62,7.3,147,28.6
2022-05-14T13:00,24.2,85,21.5,915,6,72,5.4,200,27.2
2022-05-14T14:00,22.8,93,21.6,915.4,2.6,43,7.4,223,26.1
2022-05-14T15:00,22.5,96,21.7,915.9,0.1,60,8.2,221,25.3
2022-05-14T16:00,22.1,97,21.6,916.4,0.3,57,8.2,221,24.9
2022-05-14T17:00,21.8,98,21.4,916.5,0.3,53,8.2,232,24.5
2022-05-14T18:00,21.4,98,21.2,916.1,0.2,66,8.7,225,24.2
2022-05-14T19:00,21.6,98,21.2,915.6,0,71,9.5,217,24
2022-05-14T20:00,21.4,98,21.1,914.8,0,95,10,210,23.8
2022-05-14T21:00,21.2,98,20.9,914.5,0,100,11,203,23.7
2022-05-14T22:00,21.1,98,20.8,914.3,0,100,9.3,208,23.6
2022-05-14T23:00,21.1,98,20.8,914.4,0,100,9,209,23.5
2022-05-15T00:00,21.1,98,20.7,915.2,0,100,9.4,203,23.4
2022-05-15T01:00,21.1,97,20.6,915.7,0,96,9,196,23.4
2022-05-15T02:00,21.6,93,20.4,916.1,0,83,10.4,180,23.6
2022-05-15T03:00,23.2,82,19.9,916.5,0,86,10.7,166,24.4
2022-05-15T04:00,24.8,74,19.8,916.6,0,62,9.7,158,25.8
2022-05-15T05:00,26.7,67,20,916.7,0,55,9.2,159,27.6
2022-05-15T06:00,27.5,64,20.1,916.6,0.1,58,8,153,28.9
2022-05-15T07:00,28.4,61,20.3,916.1,0.1,64,7,145,30.1
2022-05-15T08:00,28.8,59,20.1,915.8,0,64,6.4,142,30.9
2022-05-15T09:00,28.6,61,20.3,915.2,0.1,56,6.1,152,30.8
2022-05-15T10:00,28.1,64,20.6,913.9,0.4,63,6.1,180,30.8
2022-05-15T11:00,26.4,73,21.2,914.4,2.5,57,7.6,175,29.8
2022-05-15T12:00,25.3,81,21.8,914.6,2.6,44,6.3,167,28.5
2022-05-15T13:00,23.9,89,21.9,914.7,2.8,47,7.4,166,27.2
2022-05-15T14:00,22.9,93,21.8,915.2,0.6,49,5.1,172,26.1
2022-05-15T15:00,22.5,94,21.5,915.6,0,43,5.1,184,25.5
2022-05-15T16:00,22.2,95,21.4,916.3,0,46,4.7,212,25
2022-05-15T17:00,22,96,21.3,916.8,0,53,5.9,218,24.7
2022-05-15T18:00,21.8,96,21.1,916.6,0,59,8.7,222,24.4
2022-05-15T19:00,22.1,96,21.3,916,0,52,10.2,212,24.3
2022-05-15T20:00,21.8,96,21.1,915.2,0,54,9.8,204,24.1
2022-05-15T21:00,21.5,97,20.9,914.7,0,73,9.2,201,23.9
2022-05-15T22:00,21.4,97,20.9,914.7,0,100,10,206,23.8
2022-05-15T23:00,21.2,97,20.8,914.3,0,100,9.6,200,23.7
2022-05-16T00:00,21.2,97,20.7,915.1,0,100,9.1,189,23.6
2022-05-16T01:00,21.3,96,20.6,915.4,0,100,9.5,171,23.6
2022-05-16T02:00,21.9,91,20.5,915.9,0,91,12.4,150,24
2022-05-16T03:00,23.2,82,20,916.1,0,100,14.6,140,24.7
2022-05-16T04:00,24.6,76,20.1,916.4,0,100,13.2,137,25.9
2022-05-16T05:00,26.1,70,20.2,916.6,0.1,86,11.2,140,27.2
2022-05-16T06:00,27,68,20.5,916.8,0.2,89,9.7,153,28.6
2022-05-16T07:00,26.8,69,20.6,916,0.1,87,9.1,146,28.7
2022-05-16T08:00,27.8,65,20.7,915.1,0,45,8.4,137,29.6
2022-05-16T09:00,28.7,63,20.9,913.8,0,84,7,125,30.6
2022-05-16T10:00,28.9,60,20.5,912.4,0,59,10.2,108,30.6
2022-05-16T11:00,28.3,63,20.7,912.5,0.1,81,10.5,59,30.1
2022-05-16T12:00,25.9,78,21.8,912.3,3.7,56,8.4,20,28.9
2022-05-16T13:00,24.1,88,22,913.2,4.8,89,5.8,330,27.6
2022-05-16T14:00,22.9,92,21.6,914.1,4.2,90,7,291,26.4
2022-05-16T15:00,22.1,96,21.5,914.9,1.8,100,6.7,254,25.6
2022-05-16T16:00,21.8,97,21.3,915,0.6,100,6.4,232,25.1
2022-05-16T17:00,21.6,98,21.2,915.3,0.6,90,4.8,222,24.7
2022-05-16T18:00,21.3,99,21.1,914.6,0.7,78,4.3,185,24.4
2022-05-16T19:00,21.5,99,21.3,914.5,0.2,96,6,205,24.3
2022-05-16T20:00,21.4,99,21.3,913.8,0.1,100,8.7,210,24.2
2022-05-16T21:00,21.4,99,21.3,913.1,0.1,100,10.2,212,24.1
2022-05-16T22:00,21.4,99,21.3,912.6,0,100,4.4,189,24
2022-05-16T23:00,21.4,99,21.2,912.5,0,100,2.4,207,24
2022-05-17T00:00,21.3,99,21.1,912.6,0,100,1.4,180,23.9
2022-05-17T01:00,21.4,99,21.2,913,0,100,0.8,153,23.9
2022-05-17T02:00,21.6,96,21,914.2,0,100,0.8,153,24.1
2022-05-17T03:00,22.4,89,20.6,914.8,0,100,1.4,90,24.3
2022-05-17T04:00,23.8,84,20.8,914.8,0.2,100,3.4,58,25.5
2022-05-17T05:00,24.7,78,20.6,915.3,0.1,100,3.6,37,26.1
2022-05-17T06:00,25.8,73,20.5,915.4,0.1,92,4,27,27.2
2022-05-17T07:00,26.4,72,21,914.9,0.1,59,3.2,27,28
2022-05-17T08:00,27.3,67,20.7,914.2,0.2,100,2.9,60,28.9
2022-05-17T09:00,27.2,68,20.8,913.4,0.2,100,1.8,53,29.2
2022-05-17T10:00,26,75,21.2,911.8,4.3,71,5.5,58,28.5
2022-05-17T11:00,24.5,83,21.4,912,7,87,3.7,61,27.8
2022-05-17T12:00,23.3,90,21.5,912.1,2.6,68,2.8,50,26.7
2022-05-17T13:00,22.9,91,21.4,912.5,1.3,73,1.6,333,25.8
2022-05-17T14:00,22.5,94,21.6,913.4,1.2,83,2.5,278,25.3
2022-05-17T15:00,22,96,21.4,913.9,0.8,98,5.7,305,24.8
2022-05-17T16:00,21.5,98,21.2,914.3,0.7,100,6.9,298,24.4
2022-05-17T17:00,21.5,97,21,914.6,0.1,100,5,300,24.1
2022-05-17T18:00,21.3,97,20.8,914.3,0,94,3.4,328,23.9
2022-05-17T19:00,20.4,94,19.4,913.8,4.3,70,3.3,347,23.5
2022-05-17T20:00,20.4,95,19.5,913,3.4,100,2.1,59,23.3
2022-05-17T21:00,20.4,94,19.5,912.2,2,100,2.2,81,23.2
2022-05-17T22:00,20.6,95,19.7,912.1,1.3,100,8.4,59,23.2
2022-05-17T23:00,20.6,95,19.8,912.3,0.7,100,8.4,47,23.1
2022-05-18T00:00,20.7,96,20,912.7,0.5,100,6.4,43,23.1
2022-05-18T01:00,20.8,97,20.3,913.2,1.5,100,6.1,28,23.1
2022-05-18T02:00,21.1,97,20.5,914,1.3,100,7.3,20,23.3
2022-05-18T03:00,22.6,88,20.5,914.6,0.2,100,7.3,20,23.9
2022-05-18T04:00,24.1,81,20.7,914.6,0.1,100,10,26,24.7
2022-05-18T05:00,25.6,72,20.2,914.6,0.2,92,11.9,3,26.3
2022-05-18T06:00,26.1,69,19.9,914.4,0.4,100,10.4,346,27.2
2022-05-18T07:00,25.6,74,20.6,914,0.1,100,10.5,329,27.1
2022-05-18T08:00,24.8,78,20.6,913.8,0.6,100,13,312,27
2022-05-18T09:00,25.5,74,20.5,912.8,0.1,100,11.8,297,27.4
2022-05-18T10:00,26,71,20.2,912.4,0.1,85,10,330,27.7
2022-05-18T11:00,26,69,20,911.8,0,100,11.5,340,27.6
2022-05-18T12:00,25.2,73,20,912.3,0.7,87,6.9,321,26.9
2022-05-18T13:00,23.9,80,20.3,912.5,0.3,100,5,291,26
2022-05-18T14:00,23.1,85,20.5,913.7,0.1,100,5.6,285,25.1
2022-05-18T15:00,22.8,87,20.4,913.6,0.1,97,6.2,277,24.5
2022-05-18T16:00,22.3,90,20.5,914.3,0.1,100,6.2,277,24.2
2022-05-18T17:00,21.7,91,20.2,914.3,0,100,5.9,281,23.9
2022-05-18T18:00,21.2,93,19.9,914.2,0,100,6.5,267,23.5
2022-05-18T19:00,21.4,96,20.8,913.8,0.1,100,8.7,263,23.4
2022-05-18T20:00,21.1,97,20.6,913.3,0.1,100,9.6,257,23.3
2022-05-18T21:00,20.8,98,20.5,912.9,0.2,100,11,247,23.2
2022-05-18T22:00,20.5,98,20.2,913.3,0.1,100,12.4,240,23.1
2022-05-18T23:00,20.3,97,19.8,913.2,0,100,16.1,236,22.9
2022-05-19T00:00,19.8,96,19.1,913.7,0,100,14.6,232,22.6
2022-05-19T01:00,19.6,95,18.7,914.2,0,100,12.5,229,22.4
2022-05-19T02:00,19.9,92,18.6,914.9,0,100,15,224,22.4
2022-05-19T03:00,20.7,86,18.3,915.8,0,100,18.7,220,23
2022-05-19T04:00,21.8,78,17.8,916.2,0,100,19.7,220,23.9
2022-05-19T05:00,22.8,73,17.7,916.2,0,100,21,219,24.7
2022-05-19T06:00,23.8,69,17.7,916.3,0,100,23.1,214,25.5
2022-05-19T07:00,22.1,78,18.1,916.1,0.1,100,24.1,212,25.1
2022-05-19T08:00,22.1,78,18.1,916,0.1,100,21.7,209,24.9
2022-05-19T09:00,22.4,76,18.1,915.3,0,100,17.9,202,25.1
2022-05-19T10:00,22.6,75,18,913.9,0,100,21,193,25.3
2022-05-19T11:00,22.3,77,18,913.5,0,100,19.1,200,25.1
2022-05-19T12:00,21.9,79,18,914.2,0,100,16.6,210,24.7
2022-05-19T13:00,21.2,81,17.7,914.6,0,100,15,215,24
2022-05-19T14:00,20.5,82,17.3,914.7,0,100,14.8,219,23.3
2022-05-19T15:00,19.9,83,17,915.3,0,100,14.8,221,22.8
2022-05-19T16:00,19.5,84,16.6,915.5,0,100,14.8,221,22.3
2022-05-19T17:00,19,84,16.2,915.7,0,100,14.6,220,21.9
2022-05-19T18:00,18.7,83,15.8,915.9,0,100,15.7,217,21.6
2022-05-19T19:00,19.4,80,15.9,915.7,0,100,15.8,215,21.7
2022-05-19T20:00,19.3,78,15.3,915.2,0,100,15.5,211,21.7
2022-05-19T21:00,19.3,75,14.7,914.9,0,100,14.2,210,21.6
2022-05-19T22:00,19.4,73,14.3,914.9,0,100,12.2,208,21.6
2022-05-19T23:00,19.5,71,14.2,914.8,0,100,12.1,207,21.6
2022-05-20T00:00,19.6,71,14.3,915.6,0,92,13.2,197,21.5
2022-05-20T01:00,19.2,77,15,916,0,45,13.1,189,21.3
2022-05-20T02:00,20.3,78,16.2,916.8,0,33,14.1,183,21.9
2022-05-20T03:00,22.1,75,17.6,917.2,0,35,16.3,185,23.3
2022-05-20T04:00,24,72,18.6,917.5,0,49,18.7,191,25
2022-05-20T05:00,25,68,18.8,917.2,0.1,75,24,193,26.1
2022-05-20T06:00,25.8,65,18.7,917.2,0.2,89,23.6,192,27
2022-05-20T07:00,26.4,67,19.9,916.7,0.1,98,21.4,193,27.9
2022-05-20T08:00,27.2,64,19.8,916.7,0.1,73,20.1,190,28.7
2022-05-20T09:00,24.9,75,20.1,915.7,2.1,100,19.9,193,28.4
2022-05-20T10:00,25.3,75,20.6,914.9,0.3,84,18.4,180,28
2022-05-20T11:00,24.8,75,20.1,914.6,0.2,74,18.4,178,27.7
2022-05-20T12:00,23.6,79,19.7,915.4,0.7,63,15.9,183,26.7
2022-05-20T13:00,23.3,80,19.7,916.1,0,70,14.2,187,25.6
2022-05-20T14:00,22.8,82,19.6,916.4,0,59,13.8,189,24.7
2022-05-20T15:00,22.5,83,19.4,916.5,0,51,13.8,189,24.2
2022-05-20T16:00,21.9,85,19.3,916.9,0,30,13.9,190,23.7
2022-05-20T17:00,21.3,88,19.2,916.7,0,36,13.2,191,23.3
2022-05-20T18:00,20.7,91,19.2,916.9,0,36,12.6,193,23
2022-05-20T19:00,20.4,93,19.3,916.3,0,52,13,199,22.7
2022-05-20T20:00,20.1,95,19.2,915.7,0,95,13.9,201,22.4
2022-05-20T21:00,20.2,94,19.2,915,0,91,15.4,201,22.4
2022-05-20T22:00,20.2,94,19.1,914.5,0,76,15.6,195,22.3
2022-05-20T23:00,20,94,19.1,914.1,0,70,16,194,22.2
2022-05-21T00:00,20,94,19,915.2,0,44,15,190,22.1
2022-05-21T01:00,19.9,95,19,915.7,0,36,14.4,183,22
2022-05-21T02:00,21.1,87,18.8,916.6,0,23,17.6,179,22.6
2022-05-21T03:00,22.5,79,18.6,917.3,0.1,34,18.8,175,23.5
2022-05-21T04:00,23.8,71,18.2,917.4,0.1,15,19.7,172,24.7
2022-05-21T05:00,25.2,64,17.9,917.5,0.1,15,20.8,170,26
2022-05-21T06:00,26.1,60,17.8,917.6,0.1,41,23.4,169,27.1
2022-05-21T07:00,26.5,55,16.7,916.7,0,58,25.1,168,28.1
2022-05-21T08:00,27.1,53,16.7,915.8,0,87,26.3,167,28.4
2022-05-21T09:00,27,54,16.9,915.3,0,100,24.7,161,28.3
2022-05-21T10:00,26,58,17.1,914.9,0,100,19,161,27.4
2022-05-21T11:00,25.3,62,17.4,915,0,63,18.3,164,26.7
2022-05-21T12:00,24.8,64,17.5,915.4,0,50,15.1,168,26.3
2022-05-21T13:00,24,67,17.4,915.7,0,25,13.8,171,25.5
2022-05-21T14:00,23,71,17.5,916.1,0,22,13.1,172,24.7
2022-05-21T15:00,22.4,75,17.7,916.3,0,22,13,174,24.1
2022-05-21T16:00,21.9,78,17.9,916.1,0,26,13,182,23.7
2022-05-21T17:00,21.6,80,18.1,916.2,0,35,12.8,191,23.4
2022-05-21T18:00,21.1,85,18.4,915.6,0,44,13.6,197,23.1
2022-05-21T19:00,20.6,86,18.2,915.4,0,56,14.5,199,22.8
2022-05-21T20:00,20.1,90,18.5,914.6,0,66,14,198,22.5
2022-05-21T21:00,19.9,92,18.6,914.2,0,100,14.1,195,22.3
2022-05-21T22:00,19.8,93,18.6,913.9,0,92,14.1,195,22.2
2022-05-21T23:00,19.7,94,18.7,913.7,0,100,14.1,193,22.1
2022-05-22T00:00,19.8,94,18.8,914.6,0,93,13.6,192,22
2022-05-22T01:00,20,93,18.9,914.7,0,66,12.2,194,22
2022-05-22T02:00,20.7,89,18.7,915.7,0,45,13.9,190,22.3
2022-05-22T03:00,21.6,84,18.7,915.9,0,35,17.4,186,22.9
2022-05-22T04:00,23,77,18.8,916,0,40,20.2,180,24
2022-05-22T05:00,24.7,70,18.9,916.3,0,72,22.7,179,25.6
2022-05-22T06:00,26.2,63,18.5,916.3,0,98,21.6,181,26.9
2022-05-22T07:00,26.2,63,18.5,915.9,0.1,85,20.2,183,27.2
2022-05-22T08:00,26.4,63,18.8,915.5,0,67,19.5,182,27.5
2022-05-22T09:00,26.9,62,19,914.7,0,62,18.8,183,28
2022-05-22T10:00,27.2,63,19.5,913.3,0.1,21,17.3,180,28.3
2022-05-22T11:00,25.6,70,19.7,913.2,1.3,37,17.2,190,27.8
2022-05-22T12:00,23.9,77,19.6,913.7,0.6,44,16.3,194,26.9
2022-05-22T13:00,23.1,81,19.7,914.3,0,31,14.7,191,25.7
2022-05-22T14:00,22.5,85,19.8,914.8,0,36,14.1,195,24.7
2022-05-22T15:00,22.1,87,19.8,915.1,0,36,15.4,196,24.1
2022-05-22T16:00,21.8,88,19.8,915.5,0,37,16.7,194,23.7
2022-05-22T17:00,21.3,90,19.6,915.7,0,32,16.5,190,23.3
2022-05-22T18:00,20.8,93,19.5,915.1,0,28,16.3,186,22.9
2022-05-22T19:00,20.5,92,19.1,914.7,0,30,15.5,184,22.7
2022-05-22T20:00,20.2,93,19.1,914,0,27,14.8,181,22.4
2022-05-22T21:00,19.9,95,19,913.6,0,65,14.4,179,22.2
2022-05-22T22:00,20,94,19,913.4,0,66,16,172,22.1
2022-05-22T23:00,20.1,94,19,913.1,0,93,14.2,173,22.1
2022-05-23T00:00,20.1,93,19,914.1,0,100,14.1,174,22
2022-05-23T01:00,20.3,93,19,914.7,0,85,15.6,173,22
2022-05-23T02:00,21.4,85,18.8,915.4,0,76,21.1,166,22.6
2022-05-23T03:00,22.9,77,18.7,915.6,0,83,19.5,161,23.7
2022-05-23T04:00,24.5,70,18.8,915.8,0,86,18.3,158,25.1
2022-05-23T05:00,26.2,64,18.8,915.9,0,61,17.4,158,26.7
2022-05-23T06:00,27.6,58,18.5,916,0,51,17.6,157,28.3
2022-05-23T07:00,28.7,53,18.1,915.4,0,26,17.9,158,29.5
2022-05-23T08:00,29.3,50,17.8,915.1,0,19,17.6,157,30.1
2022-05-23T09:00,29.6,49,17.7,914.1,0,14,16.6,156,30.4
2022-05-23T10:00,29.7,48,17.6,913.5,0,17,15.1,155,30.4
2022-05-23T11:00,29.3,50,17.7,912.8,0,14,13.7,157,29.9
2022-05-23T12:00,28.3,56,18.6,913.6,0,11,9.1,162,29
2022-05-23T13:00,26.6,63,18.9,913.8,0,12,6.6,171,27.6
2022-05-23T14:00,25,69,18.9,914.2,0,12,6.9,174,26.4
2022-05-23T15:00,24.1,73,19,914.8,0,25,7.9,177,25.5
2022-05-23T16:00,23.8,75,19.2,915.4,0,25,9.4,180,25
2022-05-23T17:00,23.1,81,19.7,915.7,0,13,10.1,182,24.6
2022-05-23T18:00,22.5,87,20.2,915.7,0,11,10.4,182,24.2
2022-05-23T19:00,21.9,90,20.2,915.2,0,19,10.1,186,23.8
2022-05-23T20:00,21.3,94,20.3,914.4,0,20,9.9,190,23.4
2022-05-23T21:00,21,95,20.2,914.1,0,32,10.2,190,23.2
2022-05-23T22:00,20.7,96,20.1,913.8,0,45,9,182,23
2022-05-23T23:00,20.5,97,20,913.9,0,53,9.7,182,22.7
2022-05-24T00:00,20.6,95,19.9,915.3,0,58,9.4,180,22.7
2022-05-24T01:00,20.9,94,19.9,916.1,0,54,10.1,182,22.7
2022-05-24T02:00,22,86,19.6,917.1,0,59,15,170,23.4
2022-05-24T03:00,23.5,77,19.3,917.4,0,72,15.5,162,24.5
2022-05-24T04:00,25.1,69,18.9,917.7,0,77,15,153,25.8
2022-05-24T05:00,26.4,63,18.7,918,0,82,13.1,148,27.3
2022-05-24T06:00,27.7,58,18.7,918.1,0,37,11.6,150,28.7
2022-05-24T07:00,28.3,55,18.5,917.6,0,31,10.3,151,29.5
2022-05-24T08:00,28.9,53,18.2,917.4,0,23,8.7,150,30.5
2022-05-24T09:00,29.2,51,18.1,916.6,0,14,8.6,147,31
2022-05-24T10:00,29,51,17.9,916.3,0,29,8.1,148,30.6
2022-05-24T11:00,28.9,52,18,915.6,0,31,8.5,144,30.1
2022-05-24T12:00,28.3,55,18.4,916.2,0,26,6.3,149,29.3
2022-05-24T13:00,27.1,61,19,916.5,0,16,7.1,165,28
2022-05-24T14:00,25.7,68,19.3,916.8,0,17,7.2,180,26.8
2022-05-24T15:00,24.7,73,19.5,917.5,0.1,47,7.9,183,26
2022-05-24T16:00,24,76,19.5,918.1,0.2,59,7.6,180,25.5
2022-05-24T17:00,23,83,20,918.5,0.2,54,9,178,24.9
2022-05-24T18:00,22.3,88,20.3,918.1,0.1,47,9,178,24.5
2022-05-24T19:00,22.5,86,20,917.9,0,35,8.3,178,24.1
2022-05-24T20:00,22,89,20.1,917.1,0,39,7.6,180,23.9
2022-05-24T21:00,21.5,92,20.2,916.7,0,37,7.6,183,23.6
2022-05-24T22:00,21,95,20.1,916.1,0,49,7.9,183,23.3
2022-05-24T23:00,20.8,96,20.1,916.3,0,52,8,175,23.1
2022-05-25T00:00,20.7,96,20.1,917,0,55,7.8,167,22.9
2022-05-25T01:00,20.6,97,20.1,917.8,0,71,8.4,155,22.8
2022-05-25T02:00,22,88,20,919.2,0,98,12.5,139,23.5
2022-05-25T03:00,23.6,80,20,919.5,0,97,13.8,129,24.6
2022-05-25T04:00,25.3,72,19.9,919.7,0,69,12.9,120,26.2
2022-05-25T05:00,26.7,66,19.8,919.5,0.1,30,10.8,116,27.9
2022-05-25T06:00,27.7,62,19.8,919.7,0.1,26,10.3,115,29.2
2022-05-25T07:00,28,59,19.3,918.9,0.1,27,10.3,119,30.2
2022-05-25T08:00,28.7,58,19.5,918.4,0,25,9.5,119,31.4
2022-05-25T09:00,28.6,59,19.7,917.2,0.1,32,8.7,120,31.5
2022-05-25T10:00,28.9,58,19.9,916.2,0,26,6.2,126,31.6
2022-05-25T11:00,28.2,58,19.2,916,0.1,29,6.4,117,30.8
2022-05-25T12:00,26.8,63,19.3,916.4,0.4,41,5.4,127,29.7
2022-05-25T13:00,25.9,70,19.9,916.9,0,41,5.3,152,28.2
2022-05-25T14:00,25,74,20.1,917.2,0,32,5.4,184,26.9
2022-05-25T15:00,24.1,79,20.3,917.5,0,24,5,201,26
2022-05-25T16:00,23.3,83,20.3,917.9,0,11,5.2,214,25.4
2022-05-25T17:00,22.7,86,20.2,917.9,0,9,5.9,218,24.8
2022-05-25T18:00,22.2,88,20.2,917.9,0,7,6,213,24.4
2022-05-25T19:00,22.3,86,19.8,917.5,0,8,5.8,210,24.1
2022-05-25T20:00,22,86,19.6,916.9,0,5,6.3,211,23.8
2022-05-25T21:00,21.5,89,19.6,916.6,0,8,6.5,214,23.5
2022-05-25T22:00,21.1,91,19.6,916.2,0,11,5.2,205,23.2
2022-05-25T23:00,20.8,94,19.8,916.5,0,15,5.8,202,23
2022-05-26T00:00,20.4,96,19.7,917.5,0,8,5.4,184,22.7
2022-05-26T01:00,20.5,97,20,918,0,10,6.9,171,22.7
2022-05-26T02:00,22.2,89,20.3,919,0,14,9,164,23.7
2022-05-26T03:00,24,81,20.4,919.5,0,20,9.4,162,25.3
2022-05-26T04:00,25.5,73,20.4,919.1,0,12,9.3,167,26.9
2022-05-26T05:00,27,66,20.2,919.2,0,13,9.5,171,28.6
2022-05-26T06:00,28.2,61,20.1,919.6,0,13,9.4,180,30.2
2022-05-26T07:00,28.9,61,20.6,918.8,0,39,9.4,182,31.3
2022-05-26T08:00,29.3,59,20.5,918.4,0,40,9.4,178,31.8
2022-05-26T09:00,29.4,58,20.3,917.4,0,47,9.6,167,31.8
2022-05-26T10:00,28.8,58,19.8,915.6,0.1,33,13.1,148,31.2
2022-05-26T11:00,28,59,19.2,915.7,0.3,55,10.4,136,30.4
2022-05-26T12:00,26.9,63,19.2,916.3,0,52,6.6,189,29.5
2022-05-26T13:00,24.8,74,19.8,917.1,0.2,60,11.1,234,28
2022-05-26T14:00,23.5,80,19.9,917.7,0,71,11.1,245,26.6
2022-05-26T15:00,22.8,84,20,918.2,0,57,10.6,242,25.6
2022-05-26T16:00,22.3,87,20,918.6,0,64,10.7,228,25
2022-05-26T17:00,22,88,19.9,918.8,0,45,11.2,213,24.6
2022-05-26T18:00,21.5,90,19.8,918.3,0,40,11.1,205,24.2
2022-05-26T19:00,22,89,20.1,917.6,0,40,10.8,201,24.1
2022-05-26T20:00,21.7,90,20,917,0,40,10.9,197,23.9
2022-05-26T21:00,21.3,91,19.8,916.1,0,40,11.4,193,23.7
2022-05-26T22:00,20.9,92,19.6,916.2,0,58,10.5,186,23.4
2022-05-26T23:00,20.6,93,19.5,916.4,0,58,9.8,188,23.2
2022-05-27T00:00,20.3,94,19.3,917.4,0,56,9.7,184,22.9
2022-05-27T01:00,20.3,94,19.2,917.7,0,54,9.4,176,22.8
2022-05-27T02:00,21.3,86,18.8,918.6,0,41,11,169,23.4
2022-05-27T03:00,22.7,75,18.1,919.3,0,39,13.2,163,24.6
2022-05-27T04:00,24.3,66,17.6,919.4,0,37,14.5,161,26.3
2022-05-27T05:00,25.8,59,17.2,919.6,0,33,14.7,158,27.8
2022-05-27T06:00,27,54,17,919.6,0,18,15.3,156,29.2
2022-05-27T07:00,27.8,52,17.1,919.2,0,17,15,156,30.2
2022-05-27T08:00,28.4,50,16.9,918.1,0,13,14.5,150,31
2022-05-27T09:00,28.7,48,16.6,917.3,0,16,13.9,143,31.2
2022-05-27T10:00,28.7,47,16.4,916,0,2,11.3,143,31.1
2022-05-27T11:00,28.4,47,16.1,915.8,0,8,10.5,149,30.6
2022-05-27T12:00,27,53,16.6,916.3,0.6,23,8.4,170,29.4
2022-05-27T13:00,25.2,62,17.5,916.5,0,22,7.4,194,27.9
2022-05-27T14:00,23.9,69,17.8,916.7,0,20,8.5,208,26.5
2022-05-27T15:00,22.8,76,18.3,917.1,0,10,9.6,214,25.6
2022-05-27T16:00,22,82,18.8,917.3,0,13,9.3,216,24.9
2022-05-27T17:00,21.4,88,19.3,917.7,0,3,9.7,211,24.3
2022-05-27T18:00,21,91,19.5,917.6,0,2,10.5,207,23.9
2022-05-27T19:00,21.3,88,19.3,916.8,0,5,11,199,23.6
2022-05-27T20:00,20.9,90,19.3,916.2,0,10,10.7,194,23.3
2022-05-27T21:00,20.6,92,19.3,915.5,0,14,10.2,190,23.1
2022-05-27T22:00,20.2,94,19.2,915.3,0,49,9.4,180,22.9
2022-05-27T23:00,20.1,95,19.2,915.3,0,65,9.7,180,22.7
2022-05-28T00:00,20.1,94,19.1,916.6,0,71,9.7,180,22.6
2022-05-28T01:00,20,94,19,917.1,0,66,9.7,178,22.5
